id,is_iceberg
57b8fe56,0.1700428
a4e1f1c4,0.98516476
945d3f45,0.82943445
9a62a2cc,0.9960556
231fadd0,0.99936813
f890cc62,0.807614
6ac5eb8d,0.33729112
2d89ebf8,0.16749802
365d70d2,0.84891725
400de3d2,0.39293832
9f7ad958,0.9279915
287e19f8,0.9991019
16c0f215,0.98214
3fefa1f3,0.6775096
c5ef001f,0.9985858
ddfcc6b1,0.9964084
dd844bf3,0.3279801
892013d2,0.24059345
cde05d3e,0.530193
992a9418,0.3121869
53fcfcec,0.4308807
9f8d1ff8,0.9577212
d75a080c,0.94852424
56caf0de,0.99584097
a55b7d16,0.21764885
fa9492ce,0.006727554
144c9f99,0.22911005
dcc94dd6,0.99902844
f58fb670,0.9972487
78241e5f,0.046065018
a6c9326c,0.81681186
6c791d8f,0.98070246
45bff101,0.9637077
82b0e16b,0.81166995
16826224,0.9992204
66d22c69,0.81261694
2aa7cc01,0.9887671
de847081,0.98772275
aeb4a10b,0.018837906
c72a3058,0.94280624
1c778daa,0.9615381
93eeaae1,0.33153906
e69e7680,0.9601936
97591ef3,0.69326365
2eb5ca8f,0.026879659
b987621c,0.9994837
6cd16cdd,0.20844299
edfc7b50,0.99903274
1f2cd5e5,0.99817026
63328484,0.7722873
45faaa16,0.7174847
909e1a51,0.995764
e3aa7e37,0.9881551
573e4bb0,0.99231356
a0f1e6dd,0.006489293
bedb4150,0.997334
8dffc2fd,0.98343116
f9a2b3fd,0.87469137
556ca1d0,0.98910344
d9886e3b,0.79082024
d02a09c2,0.000437661
79c32b2b,0.5481313
bfe30556,0.996225
c4fa8451,0.6888055
3da2b0ec,0.71502495
b27fb3bc,0.0057848515
c549db7d,0.99921346
81375d18,0.0049931956
cc0a4c2d,0.25004736
218d6ec1,0.54466265
ce62ef9d,0.8857269
99ecb476,0.0006208077
e43e8110,0.86623335
17e5eea0,0.9978981
f991c964,0.99603254
fe4d781b,0.9997918
39173920,0.86824256
266a909a,0.99958724
832554fe,0.99532676
c7597eb8,0.9922093
65664217,0.9967871
33a6ea60,0.518563
090a04aa,0.1390838
86e094f5,0.04375083
4d812943,0.9986337
a2e1a8d8,0.9461617
30af74a7,0.92374104
aadff1eb,0.9225692
dd9d9a21,0.98831326
80535e15,0.99486226
562addc3,0.98838705
ccc5fdf6,0.0011533579
6c08394b,0.55396134
3611d417,0.4600937
2730a9a7,0.9839649
87ee6f50,0.035037044
41b1d556,0.037611216
8cbd0464,0.97581726
115ede88,0.99898654
32a4759e,0.9871379
3e45b0e4,0.60747194
66293730,0.99970335
89ac5690,0.22856086
be0ec8fe,0.057721872
f43c7c78,0.95835185
ae762a56,0.99985397
778b0270,0.00085080846
8d36092f,0.9925229
0e064722,0.8862315
9563d4c7,0.9926041
733cf593,0.881093
0abd69a7,0.99808574
bb38c4e8,0.7537844
8b2eac97,0.994829
aec852c9,0.5737217
cd6b92a4,0.9493273
538a4d38,0.8693349
7989134c,0.89068955
1fc98713,0.06467272
95965fcb,0.96575415
a567dd8c,0.9995214
5efe35c5,0.9986065
33067406,0.99013686
313d8e57,0.99506146
1c36c858,0.05922096
c19ab1e6,0.49201247
c4947b2a,0.995145
b3f66953,0.99468464
8bdd8496,0.9891712
4febdca3,0.9583944
8a41ed62,0.57919055
d6b6ca61,0.9994942
52ced630,0.97992855
43a9c683,0.9443093
d623e6f9,0.11311439
fb7cd74b,0.003558628
11c4764d,0.53954643
f5f1a311,0.9752176
3cd6dd28,0.46229595
c155dcb6,0.019743126
14e09953,0.00010432439
24efa36c,0.91563916
a2cfe931,0.9869027
e3aaf250,0.99720013
bd60424c,0.83839506
78c39702,0.99963903
cd25f264,0.42508972
4dd2926a,0.8565842
6c34da5f,0.9796159
39e598b2,0.2608917
714d7c54,0.009432195
8986351c,0.7444587
782b40b0,0.8552198
f5ed3e6c,0.8260555
d40b09f6,0.9992316
9e5a9cc1,0.8252401
2d662772,0.33337465
fc226b34,0.051394735
b8e9f1c4,0.6738567
21e607e2,0.060031254
66414b26,0.99077374
db5ed1b8,0.38635275
d0306d5b,0.043484982
819c8178,0.9892133
8d0aee2d,0.78175706
1f9a7268,0.97769517
5d58ad56,0.97545785
773b5537,0.88042724
e576235c,0.6037135
3c62de40,0.9978483
a163f4a8,0.01000568
f1198dd7,0.000928507
4e9b3d7c,0.9963213
f9e02c64,0.99592906
d93d85fe,0.7911745
edd6cae5,0.02737692
aa764494,1.6435362e-05
2b02decd,0.8178767
272558c0,0.8171928
462e6cb3,0.019029241
9d74f2ca,0.494218
93085817,0.0018700832
0b5fadf3,0.92389375
55499544,0.79869133
626cc2e8,0.9742889
5c3ca9ed,0.9837339
053e4112,0.99913186
515ac894,0.029528804
94802178,0.08469024
59ca07ec,0.99722373
1c9dcd7f,0.020087017
d1e5eb89,0.443132
4de90ad9,0.9972384
1f8d1267,0.40234298
8d580e34,0.35352227
8bf70c95,0.40354028
cc8decf1,0.9911259
3ce3d733,0.7125425
b6c604da,0.0679968
5330879e,0.008177326
bc495c69,0.9919646
b252cfd1,0.63823843
154c1ec1,0.96356547
9debef36,0.9998635
b85f0ca9,0.9353859
9457c74d,0.25772595
154bd54f,0.013154279
0e1530d8,0.9999548
fd083ad5,0.9995697
fe8ad320,0.024111819
4e9ed740,0.6008876
aaabf68d,0.90164447
d96b736e,0.24660794
c59701d9,0.31125563
2eab1c5c,0.9984883
88598e79,0.3075676
152266ae,0.7952745
906ffcd2,0.9895767
d7e148f6,0.113231674
d8235f63,0.9858338
80985fd7,0.96730876
8dac29ff,0.93774414
cc4890f3,0.99321085
7373120e,0.36397937
6b420c6d,0.9971951
54cd85c6,0.99383074
8617be1b,0.94142556
0df9818b,0.9956092
ab86845f,0.99602294
661a8547,0.94886285
4bd5eb35,0.07320141
eb9e1acc,0.85789675
4d47b782,0.026636923
b020f20a,0.15802053
e7fd2f29,0.96639496
a6d7f281,0.93209136
45b7ed4e,0.0053487327
4d8d8b6a,0.9818516
5dc7c9d7,0.006708529
bfdaf170,0.9440827
e3227465,0.9963237
fb1dd7a3,0.98920256
2902b6c5,0.27952346
9e4acf9b,0.9792712
ad2a0a07,0.6626581
9cb2eca6,0.0796133
34492ffb,0.92002386
9c1b12f6,0.006596645
75c2fec3,0.8038469
03837b79,0.2834384
5f99f309,0.9311852
39db1f79,0.09293584
80cebd47,0.11738476
00542824,0.10994926
ac2c2895,0.812699
c3cc385e,0.9997261
fbffa21a,0.99891627
af8e517a,0.95827377
cfadc57d,0.8855979
6338f274,0.95907676
4ad5e9f0,0.92880774
40677f7e,0.978079
c8588213,0.78025395
0e8aaa90,0.45800576
b0367c51,0.9227762
d924c6ed,0.9754515
a1c2cb84,0.112029515
84626a3a,0.6730996
f9be4a75,0.3687505
35f72122,0.8785407
77f6f281,0.98942673
d15d08e2,0.9993074
82062544,0.13024491
1843568d,0.9688365
9bb8bdd7,0.24768367
ae352427,0.8164133
28305102,0.999632
4cd036db,0.0435283
947a62fb,0.6949395
39f9fcf2,0.7177011
5b2f2ba2,0.30276957
06d8a692,0.99968195
90c8c866,0.99419
0df3930f,0.846316
74e81de3,0.998869
c85e200c,0.96393317
2bfd17e2,0.8522243
8c49a5b7,0.84116054
39b4449c,0.9411451
a09113e1,0.0009027033
37e20120,0.999231
87d94d1b,0.995024
f445739a,0.9977155
b0cdd6c9,0.83670735
68bd764b,0.96732235
f778d9de,0.21247947
4e7028bd,0.1678461
e9f34395,0.7688574
12fd028a,0.9896708
b05c4f0e,0.99990094
99bbe8c0,0.93727183
5c7d5d65,0.9931722
10494057,0.0036317932
765947ac,0.9454908
de7e6694,0.02694751
e2270219,0.77960056
1a9a474a,0.99248296
374c9fe6,0.38300928
621b4004,0.98028255
51c35fd3,0.57995975
4e66ddc9,0.0010437603
98275520,0.97954935
b8ba032a,0.9963297
f23bdc03,0.9969541
7bac1d08,0.98312324
f05fbe5f,0.81442857
498d8af7,0.0038547649
b904a480,0.99401397
b0864319,0.97012883
f68d5476,0.9997671
04949a2d,0.9405198
d02326e2,0.9908551
f073da33,0.8371674
ed33d36c,0.99728394
a58f05fe,0.9802306
e93ff864,0.33122623
1330f3ec,0.29122725
4d40ffc8,0.8093406
8714e372,0.58475244
dd05aede,0.108572
a0045380,0.06486136
de900bd1,0.9813215
01a44dd8,0.9669465
2da9a39c,0.9963696
27700711,0.9998547
d45e9db6,0.95598525
e93ede94,0.9891824
8d55c5a6,0.99995005
11ac04bd,0.21208449
54bcbc00,0.3490159
ed3ef765,0.9642752
e3dae722,0.4187478
b56a211b,0.40406004
b461a266,0.98865753
990c1d71,0.93676615
58d5fb24,0.9792321
381c501e,0.9995204
32011581,0.82663554
7f85613e,0.33878997
b83ae744,0.7412072
24606622,0.111236535
58dac16e,0.75305295
9d696937,0.0018817865
d8a56fee,0.024158616
276d5f72,0.003660669
e7f63d52,0.82353705
a3b65474,0.9924993
671f3e01,0.5605063
f5c80ee9,0.8965786
166f2f46,0.9987631
e8862863,0.9926806
8f8773f1,0.99085534
645ef530,0.9353642
34e0ceed,0.99994266
c2b7aa44,0.035335496
63e61f7c,0.9086016
8fddc17d,0.0008701228
30709b83,0.9995161
24c7e642,0.94858783
298edf18,0.9566711
0a469f82,0.35567123
183410b6,0.32653603
4b9aa4c5,0.0731297
8f6f6c6f,0.70030844
991d4bc8,0.99757963
798dbc60,0.38299012
31583adc,0.09692407
8c28dc2f,0.6818258
f9a5c415,0.1771126
24ada6cf,0.9911068
24a8a082,0.049847815
53c0c279,0.2790237
5ecfcf04,0.9988949
2ae001a0,0.9522599
f0da2fca,0.9845233
d7eb0174,0.038504347
efb61a51,0.47614184
d80b32aa,0.9191605
7a33a699,0.9196532
fff77564,0.5658369
7821b06d,0.85071164
16e76c49,0.98785317
23db9196,0.9723893
6dc30368,0.01808908
7a3aaa78,0.9996561
075e95ec,0.9915842
32c64a02,0.027558587
12cc39bd,0.9922706
9cbe23d1,0.9901716
27895931,0.96078414
ef0e9b5a,0.95532626
b0948d69,0.044586852
886f0c7b,0.41929808
ea9ad720,0.23789814
26d892b8,0.9970439
70ad8b2b,0.0011937239
65d5721a,0.9892903
1754e3f0,0.034903463
0ce3a143,0.6323762
71fe37b6,0.9516405
351247c2,0.24559492
3e0af8d5,0.08824711
a44ce343,0.9862059
96f59857,0.05770858
2855ae74,0.3532445
7043bdf8,0.08417661
df2a3e49,0.0501129
7dcbb4ce,0.9118275
00f9885f,0.9985856
81110506,0.90651083
5f697b8d,0.9591849
42d1108d,0.06930705
32eb2a0f,0.62518084
d2486f06,0.042187627
f6ea1450,0.99582016
81f719be,0.99936754
66756e63,0.99766505
2835d46a,0.009203863
1fb76118,0.6847199
8e64e263,0.9848681
52f94609,0.9610491
334367e5,0.93651235
0be0874c,0.96260345
05f29386,0.8478815
b6132b68,0.9438798
0bff23f0,0.9999113
514ab474,0.98174036
5356f45d,0.9045045
0a043578,0.97881955
19108fa4,0.98954415
61748b60,0.9187468
71007896,0.250673
0a860bd6,0.56134284
7e9b70a7,0.26418376
0b027d59,0.9609918
af208205,0.9970958
d769f8e2,0.99528056
f9871582,0.2253034
8af61652,0.26684126
262a62c0,0.99648774
4732fea1,0.9627467
822839fa,0.9842254
14ffc301,0.9518127
41393213,0.99937266
3c46d0d6,0.6004949
352437fa,0.86886454
2c3d7429,0.75903857
ed1ddc07,0.9853903
e7e522fc,0.99964166
891bb483,0.8294356
23827390,0.98877966
8df4bac4,0.9900691
abbdd240,0.34501517
8e401749,0.9909636
9ca72e7b,0.99782556
cbc22150,0.93330044
03a6a81f,0.4591433
e4045607,0.9967692
61196555,0.66263694
a8c923e6,0.0039446293
6f425077,0.94614565
5606343b,0.9955213
bf9c1566,0.9062401
bf558d13,0.99649554
17a3f55d,0.8918074
379871d3,0.8545738
f74d7ba5,0.33864686
f29e6434,0.00060820405
43bc5132,0.22242078
1fddb985,0.9998448
9d0e86d9,0.7113274
3df4743a,0.56853634
42ea0f81,0.8598961
d90b6e19,0.53507644
2ef2318e,0.5742642
eea8f5ac,0.75398827
cc9c4fef,0.58397293
5ef98068,0.0041730115
d340a034,0.8751478
211c1be0,0.9996221
67497c56,0.38594112
d1421f97,0.64720744
b8ca9544,0.25378197
02cabf20,0.87869155
369bf8af,0.9966846
6bca3db0,0.006811737
19c646e7,0.7969317
de2c682b,0.99891543
ad0bdcbd,2.5536201e-05
20ceb35f,0.0038447022
24b1e229,0.996384
e8464815,0.53646463
2a74a251,0.9979803
8a581e96,0.9753701
74ee7c5e,0.9764479
840fe112,0.6195011
ea0191a9,0.3673633
31db6283,0.98602027
34daafee,0.110208906
b571e767,0.11071316
412ff05f,0.9881124
e03d0755,0.8491721
ffba6480,0.053752474
1c5aaa67,0.5711163
ed5d755a,0.20373297
b57d5450,0.25420243
95e7cd7a,0.99791116
a33b9809,0.89325523
a4c9326a,0.99929965
f41c5831,0.98994535
eab34fc2,0.9973889
3e62332d,0.96378905
3327c71c,0.89890426
c86b6687,0.7822471
191e9303,0.05083488
b724c9a0,0.91021323
1e74df9c,0.65984535
298cb369,0.9964246
c37dcd95,0.9525428
5d5e336f,0.0014915719
3046e2c3,0.29835778
ef790cae,0.6387804
8774a842,0.9105568
81343dfa,0.98639905
6c3a8033,0.10170442
3a9fb87d,0.6556421
33977f61,0.9778056
453b1db4,0.061031267
fbccb3e6,0.76279944
e4ae4e41,0.7129185
b90c4398,0.0032444042
774dceca,0.25551254
16a5f3c9,0.85490507
9de73f23,0.7443988
8311558e,0.9994629
f6b5b177,0.9977622
009cb34f,0.9175011
7f82fcba,0.9511922
47928bbc,0.014168595
112fdc7c,0.83410907
41a917cf,0.99917394
d561c04c,0.8142425
fd925146,0.59237117
c0805ed9,0.9962961
95c27c12,0.08015612
565dbedb,0.85244274
1f02291b,0.99956053
7453d2a7,0.9968546
cd85e12b,0.9963792
be814982,0.11367293
ac7c9235,0.9985055
dec94e06,0.99647504
83bdcda0,0.9955183
98a074b3,0.9894517
538ac300,0.8405794
9ae87b55,0.7593476
59a62300,0.008639607
287a8943,0.9853732
db2e4e9b,0.0783631
0c93b27b,0.992766
628678d8,0.9897372
bee8e91c,0.7520918
f6536099,0.11114874
c4cca51e,0.43466642
e3db1cde,0.9524966
fc70dace,0.14203586
858fd565,0.984373
77ac02a8,0.98216355
538cac65,0.9945786
2051a682,0.99978226
aeee0d00,0.07729521
73b4e78d,0.8994771
127f83dd,0.87467444
6c8a1298,0.5005035
5e5b20b1,6.7461915e-05
0de62b6c,0.719511
24ff871d,0.028238183
f22485ec,0.87497324
d0d30a0a,0.007983699
f9b8b99f,0.6438395
99925c55,0.9264969
9f5f1623,0.9596752
9bab2889,0.31860742
3ac2025f,0.7740682
28df2d9e,0.99983287
32eb673c,0.8748369
e296bd46,0.88992035
0d59b9da,0.94971246
e3656548,0.00016117792
4b10a092,0.020287752
762d26ee,0.38240018
b0cd2ed9,0.66408616
df0b66ce,0.14758565
982c66f4,0.99712855
d8712305,0.55169
2a0d26e0,0.76331526
db6ea613,0.7239606
2875473a,0.90367764
effed393,0.9839631
3d000dbb,0.9671495
512b4c6d,0.43517518
141dc189,0.9859671
e28e1216,0.05920295
5c105b53,0.9986002
e6e579dc,0.018399145
bccfb384,0.9974347
c4bc31ca,0.048255295
d1ae0513,0.6452051
5dac33bf,0.3467655
ff0545c6,0.96363175
1a8da801,0.004679337
bf129243,0.9949641
0ed9444a,0.9976496
a25dae68,0.8530368
09284b81,0.93606937
295e8d17,0.8730374
83cebb00,0.9533494
b32f8dc8,0.06270334
5d9f89f9,0.80761504
da688a85,0.43762332
ecfd8ef9,0.0094484035
eceb4a58,0.8959883
f6749448,0.8446235
17272530,0.3487975
3a58c2c2,0.9997613
1bd5dbd7,0.9863012
e34504e3,0.83889025
b40690fb,0.33381823
339e4d8a,0.098509796
3a2ca55e,0.9990767
1c9ac643,0.7681057
154212bf,0.12066015
a1b9d313,0.2116639
44e13908,0.20363659
aeec1bd7,0.2784496
543adf46,0.96122396
6797a5f9,0.9999602
fa23951f,0.24570787
7721c077,0.99599093
529a3089,0.99797124
7850575a,0.04684711
5c5426a6,0.09107008
5533187f,0.98991174
0f5bfb6f,0.20326518
2c5ec3d7,0.95974535
f806dc80,0.0003395537
6fc96c7c,0.7800063
486085ce,9.0185575e-05
ac1f8e6d,0.5123932
4067e173,0.71365917
8db7f585,0.9971234
1d1ab097,0.9754877
16b614d5,0.94097406
f28c55e8,0.9999218
27e2afb0,0.99399155
41989438,0.93210834
921d00ff,0.065719746
b50303bf,0.99783164
85fc8008,0.9999486
ccf47f6e,0.6391439
4f9a7159,0.104356036
31e348bf,0.93507016
a7f55070,0.9733093
6f88c408,0.9471443
bcf906f8,0.6545429
d609f4f1,0.96450526
b1cf9cb2,0.9889571
2ad9fec5,0.00205999
758a0fc0,0.0003682693
eef2452d,0.53611684
e22d581a,0.4185346
bb7fe55e,0.7367608
f2f7c44b,0.90567344
8cd2fb0a,0.872851
fe5461c2,0.36388472
4836e116,0.016304933
869f5e51,0.2843142
9be0a523,0.9911073
2367b875,0.018515542
801522dd,0.412309
5521b864,0.22419026
91484179,0.59371686
38a3daf9,0.8779705
4c1a91bc,0.9722126
8fb29913,0.9996184
a971ccb4,0.976225
df609d5f,0.9997774
077e967e,0.98335177
eb13f6ee,0.055602875
7953efef,0.9944337
b2e50b39,0.68692654
de48fdef,0.99677473
0632b82b,0.98901105
35722893,0.073780715
6c1a60db,0.9843092
4e4d3cf0,0.005250218
923cb981,0.67215693
2d1cfcad,0.8748526
1703c088,0.9966704
b3c7f620,0.9919721
3d2b55a2,0.5393224
33628315,0.82572824
e3013f31,0.4483393
8341a418,0.8218939
75f823d1,0.7119969
0e2d22cc,0.98970544
4a859364,0.55074346
8a221ede,0.835413
4825974b,0.95136535
0ed2d9fb,0.99130076
6bc82eb2,0.99932337
be05f875,0.97291803
a5f5db92,0.8759194
40f42c04,0.9735661
fa27fb06,0.8183362
bcd4f1e4,0.70289016
c924a696,0.9971439
7e0185e3,0.92282355
92291caf,0.59460664
6f20bfc8,0.9167721
88c14f67,0.92822534
9af45783,0.999559
c2a6ebb9,0.7644531
981e50c0,0.98720086
5ce88856,0.27969262
f2410c03,0.18110643
ea42ab29,0.9787642
1048dd59,0.78946906
98078f3d,0.9957124
c8398c92,0.9968635
e07c9af3,0.7042584
72bafd69,0.8181382
46e7dd9a,0.25540066
74abc649,0.0022742513
8753e164,0.2535198
963feedf,0.9998604
6b376828,0.99614847
753f66cc,0.1798307
8266d91f,0.9946144
1c377b94,0.5734446
4327ee74,0.027777074
9f0d8165,0.15213487
3d1d9227,0.9565074
8408f127,0.99253947
9a5b3da6,0.18603973
d2046e59,0.0064656427
0706d45e,0.51181996
03c932bb,0.25480616
102cc533,0.6419024
6e693b55,0.87894833
8dbd015b,0.0010511662
6f4d1771,0.6400558
5e57e158,0.9871852
98c71a75,0.070764
92191805,0.68434346
ece624e9,0.99555933
28bad78a,0.8122689
645c9b09,0.88901305
2c125029,0.0059563858
eb74572e,0.095771134
8544a2da,0.99606425
57ce91ca,0.000509181
1b7a9ee1,0.6157538
ba190d34,0.9940393
a6b4dd79,0.043683533
4bbad07c,0.99245185
23745fb4,0.15896527
e563bd67,0.9946233
41291b05,0.9995832
31c09e0a,0.76978725
9d75d5b4,0.8997811
744b7d82,0.12124542
dc12b11b,0.9903218
523daa21,0.0026409782
76524a33,0.9452636
d277d9e5,0.99395174
1a472f8c,0.9976047
ddec3b65,0.88767153
514b742a,0.79564327
f9457c40,0.60219204
e848f31c,0.3735834
fbab68cc,0.99985504
4d51406b,0.89268696
8ca84d02,0.68087363
4584f13d,0.84079784
56e01410,0.9942186
d84d6a66,0.9893546
c018e51d,0.9989748
18f79023,0.9995852
ac17ded4,0.99922955
86495291,0.98955554
3a1e6edc,0.043879874
04ae316c,0.8748853
55b72f88,0.92840457
9edf0874,0.52139837
de7eb7b0,0.76633096
8fd16b45,0.58155733
de17a92d,0.7467001
4f51dde2,0.98518884
db88e2da,0.97950315
033bf9cc,0.7477973
2c90e088,0.06110095
b25710d6,0.988337
0c8745a1,0.9947962
ec09233c,0.9680435
a32fa735,0.00024317602
8921684e,0.9912013
3850bd24,0.95038605
ba94b662,0.013952994
51947437,0.9787774
48ef9920,0.67920893
80f839bd,0.96858317
d52181a5,0.99810743
a07b801c,0.79763895
ee59f0b7,0.7618258
e93abe2c,0.99923134
5c38e92c,0.96481866
2f426cd3,0.69762725
fa8081fa,0.3925559
cead086a,0.970229
e31a4505,0.9334596
366668dd,0.00010384638
a4f0d913,0.5874593
38209683,0.46734858
85858e46,0.9889227
38e9bbc7,0.98823196
2331ad83,0.018436817
86fb5c2c,0.38580602
40a5ad4c,0.99564254
dd257f72,0.43983686
1346d6f3,0.9216369
bdaa3500,0.29344556
68bc8f81,0.0002447326
b3be1080,0.98989254
042addb1,0.9629174
a3b21b81,0.64918184
8507aa1b,0.04531232
49e04ac3,0.5776308
9373b2b5,0.9997123
793cdf75,0.33391377
3c8b861c,0.9350693
a2a949fd,0.9999659
240d0de9,0.99782616
cd6587f9,0.9946256
2919a291,0.8950678
0c731f98,0.9910025
0cde1ea2,0.20571402
2ba68887,0.99596536
c48bcc28,0.9942841
06f67e54,0.08758943
d0eea3d7,0.9028722
91c2cbdc,0.99089044
f8824e71,0.37209
da201a69,0.9995264
b1763bba,0.99541926
3defbdf2,0.86340785
03375173,0.9948179
34e938ae,0.9986016
cddb4fd1,0.96637404
dfc02239,0.64848197
09c8b4bb,0.84084165
78e3bc48,0.98677015
3d9d5d0a,0.86904114
75777e5e,0.43903527
874e0674,0.24154086
a2c271b7,0.96214294
fcda7b52,0.79650795
9b1141bc,0.60209554
ef783f5e,0.99785393
1ec056d9,0.78587544
21848a3c,0.93500876
2fbd6d72,0.9968587
81b69ec9,0.99727136
b07684d1,0.88868415
da10a121,0.99770916
c8c862ad,0.25807935
c6255c3d,0.98895407
7f7f6e92,0.9306008
ed77ef56,0.44280753
617a4212,0.97563326
4625acb2,0.0003006949
fbc4c5a6,0.98905796
3e396833,0.39289573
07d44170,0.98611856
20ea26b2,0.16620721
75111b42,0.999466
db0571af,0.73505104
09db79ee,0.9047719
6f32e885,0.8320809
d3b661d1,0.9157905
997e1935,0.7489319
1daa6fa5,0.23005617
f9928d0a,0.76425165
422bf7a9,0.99411315
4bf4444c,0.48487046
ef688a95,0.9972473
3d4a5aa5,0.16841936
ccb301e6,0.5562615
2c4f7049,0.9986933
fe465269,0.985913
28a3410a,0.93573385
ab03609f,0.7098453
bb00cc2c,0.8172182
bea698d4,0.6771484
4bb3b85f,0.93220305
81bad45c,0.87543464
38160980,0.06900438
aeacbdfe,0.17603129
90170a4b,0.9983789
98bb2653,0.8822336
aaf748d5,0.96806496
8e66457a,0.6794457
dd02276a,0.999843
122d40e0,0.982118
c8bf55da,0.9046997
fa1adbf1,0.9667528
7aa69166,0.99335396
dd7bd19f,0.94607204
6328108a,0.772036
1e8a608e,0.0017107013
8b86dd56,0.34152892
69a787ad,0.94577795
1d3146f4,0.99923813
81730562,0.011854238
8a35f5c2,0.9988661
61ab72d3,0.9644703
044a7406,0.99728596
fc3151cd,0.9685886
f36504ee,0.81491494
ba683156,0.9444933
542117da,0.09316831
5a162a7f,0.9656222
025b5b6f,0.85325336
bde54a2d,0.932128
adeec0c5,0.47473267
3c4926bd,0.8874473
15c1df8c,0.9989911
b82b4ac1,0.26088595
3a5b4e9b,0.90366167
585ed630,0.13794972
dd278a47,0.98269504
60480549,0.003107284
624c9940,0.59766805
13e9b91f,0.6961344
7568291c,0.9986124
88163388,0.894367
b971a89f,0.9820955
e3d4231f,0.010534229
e819a47d,0.56012636
b2c53a73,0.953575
283d644f,0.76073635
ebf7ad18,0.99226063
60d87a61,0.99667114
85d48d3e,0.9710821
26c99563,0.9973086
96a7db8b,0.7080477
2fb2bf43,0.7806309
ab7b57bf,0.9975904
d9b5b9a6,0.9964289
ed105429,0.9939295
a4d07f1f,0.9194581
f4d0acf0,0.96823543
82ee82c5,0.8190079
fe1a25fa,0.9476079
168ea5f9,0.9851658
ca4a4220,0.006762803
51afbf15,0.94526225
6fe1cb35,0.9985697
325a74c2,0.7916809
f5542416,0.997903
f616137e,0.9896965
41efe2bf,0.9931225
93dc88d3,0.99902093
8c9405a3,0.49950552
045279bf,0.98821366
b57b83cc,0.9898426
4191b0c5,0.0005374869
5c431a6c,0.98596185
e24eaa9c,0.9904993
3b7cede2,0.967195
4c88cea7,0.56851435
735123bb,0.9807124
e0863e49,0.04777531
17337a3c,0.051041253
cdf6bf13,0.045691874
9cb5ffb6,0.9972262
991e8928,0.025913183
4ec88382,0.9993137
1135316a,0.9941164
a9c4017c,0.84706926
3eb009f8,0.025172645
41c8f59d,0.94030905
bd08f301,0.9512135
2dea3c10,0.003321034
21df9aa8,0.7368921
4fb98066,0.9699209
88278d00,0.020736184
b91fc4f6,0.08430308
a81801a7,0.9997003
a7011888,0.001186584
20797ee0,0.48053467
156de434,0.9994543
e3fa79e1,0.39369497
673d05f9,0.9990816
6f1a2bea,0.38163406
0722529a,0.98828655
9a36ea20,0.117234625
82ba8e45,0.008919275
e5071475,0.9978053
3982603e,0.23747697
315f79dd,0.9630894
38966c15,0.292749
6fc77029,0.91130084
6bbfb792,0.98716104
c1f9de1c,0.7542647
0448f16d,0.60683477
9c0887bc,0.97231674
99876723,0.9995907
e9977f35,0.96319073
05990fe8,0.14914514
6da49be1,0.97868
42968946,0.9191194
8bac146d,0.5334832
52be3878,0.9999167
b5d334a2,0.11712007
cd54eab7,0.57299703
70e17a00,0.99758637
76da2e09,0.9726334
1018fafd,0.9929449
a6f86664,0.84957546
0925e0f3,0.7535965
c0cd8ad3,0.932175
08eeb467,0.7802761
d342c127,0.6397573
a31b063f,0.98619604
838e443b,0.96397245
00ffd537,0.98066187
ea8ac8e3,0.008824783
5739c2ed,0.791382
1827f4a9,0.99575764
559d3e5e,0.99033314
a6a2f417,0.06588469
98506661,0.017421804
54762b78,0.7404438
b34b9b95,0.3081055
1295f069,1.654352e-05
5931c596,0.2715513
aa62d2b2,0.85130346
3c467ef0,0.9914852
d7b396c0,0.9340388
00fd8535,0.97859794
6d922625,0.90004003
1f749690,0.94287753
5c2c30dc,0.9993481
4bcebbbd,0.9963659
9b4af647,0.9995915
35819270,0.03797081
aba22784,0.05532655
d1ecb44b,0.61642575
47f97476,0.9975661
958f8945,0.15376703
bb83e011,0.99439174
32549da9,0.00010974358
812f352b,0.05847659
a1a7da5e,0.7750777
40dd9e4f,0.09924563
f6911b40,0.21323168
ba21fc44,0.9922921
2cd3d75b,0.23065315
76b1a062,0.9752803
a328f94d,0.004687405
6ddcf135,0.4855095
f085c2b8,0.97562546
4c0c92f2,0.9820696
2f32716f,0.99599874
f543f25e,0.040365726
5e079fbc,0.9997875
8d2dcf2c,0.006116702
e92e43a1,0.063011624
ff31a7eb,0.4620869
a25a9ed4,0.30589294
650adcd4,0.9851365
3fad366d,0.9999449
fcf7b45e,0.8253287
024a495f,0.5145954
ce7b4316,0.03221009
aea93ae2,0.75219125
56de208d,0.9989963
cf605bb4,0.13767822
5e8d0b1a,0.9430994
58c92118,0.5986339
178e3900,0.9923056
05ace38d,0.9115507
70ca10e9,0.91827285
2905e883,0.981149
ed28066c,0.99053484
a41c4e66,0.9617477
ae6960d4,0.9869861
077abf82,0.6426945
d5ae91b7,9.41547e-05
15d542ec,0.9994517
54d6c134,0.89220846
b20b3b2c,0.9791638
5d0fb3ca,0.8847318
26c5b453,0.14347874
9a4a0720,0.9967
a82f0e68,0.9782582
13c555da,0.85965633
535c04c0,0.97791153
4afa3311,0.40810004
187a71e9,0.99803156
fc668335,0.61372924
699e6228,0.99935037
d81d6a6b,0.001648439
2d0e8dfe,0.9982944
2e9f7689,0.9948377
